Survey Collection ID,System,School,Survey Type,Delivery Method,Date,Primary Facilitator,Secondary Facilitator,Tertiary Facilitator,Quaternary Facilitator,Submitter Role,Clear about change we seek,Clear about roles and responsibilities,Confident plan will achieve goals,Feel more equipped,Equipped and supported,Understand state of instruction,Valuable use of my time:,Clarity direction of work ahead,I learned something:,Likely to recommend Instruction Partners
a152E00000FEZgEQAX,District/Network 31,School 87,Leader Coaching,Virtual,12/2/2021,Facilitator 5,,,,Principal,,,,Strongly Agree,,,Strongly Agree,,Strongly Agree,
a152E00000FEZnnQAH,District/Network 39,School 100,Leader Coaching,On-site,12/2/2021,Facilitator 1,,,,Instructional Coach,,,,Strongly Agree,,,Strongly Agree,,Strongly Agree,
a152E00000FEZg3QAH,District/Network 3,School 105,Professional Development,Virtual,12/2/2021,Facilitator 5,,,,Assistant Principal,,,,Somewhat Agree,,,Somewhat Agree,,,7
a152E00000FEZg3QAH,District/Network 3,School 134,Professional Development,Virtual,12/2/2021,Facilitator 5,,,,Assistant Principal,,,,Disagree,,,Disagree,,,10
a152E00000FEZg3QAH,District/Network 3,School 134,Professional Development,Virtual,12/2/2021,Facilitator 5,,,,Assistant Principal,,,,Neutral,,,Neutral,,,8
a152E00000FEZg3QAH,District/Network 3,School 139,Professional Development,Virtual,12/2/2021,Facilitator 5,,,,Assistant Principal,,,,Agree,,,Agree,,,6
a152E00000FEZg8QAH,District/Network 46,School 148,Leader Coaching,Virtual,12/2/2021,Facilitator 11,,,,Instructional Coach,,,,Strongly Agree,,,Strongly Agree,,Strongly Agree,
a152E00000FEkSjQAL,District/Network 47,School 149,Professional Development,On-site,12/2/2021,Facilitator 52,,,,Teacher Leader,,,,Somewhat Agree,,,Agree,,,7
a152E00000FEZgNQAX,District/Network 47,School 149,Professional Development,On-site,12/2/2021,Facilitator 36,,,,Teacher,,,,Somewhat Agree,,,Neutral,,,3
a152E00000FEZgNQAX,District/Network 47,School 149,Professional Development,On-site,12/2/2021,Facilitator 36,,,,Teacher,,,,Somewhat Agree,,,Neutral,,,3
a152E00000FEZgNQAX,District/Network 47,School 149,Professional Development,On-site,12/2/2021,Facilitator 36,,,,Teacher,,,,Somewhat Agree,,,Neutral,,,3
a152E00000F5NJ4QAN,District/Network 47,School 149,Professional Development,On-site,12/2/2021,Facilitator 36,,,,Teacher,,,,Agree,,,Somewhat Agree,,,9
a152E00000FEZgSQAX,District/Network 47,School 150,Professional Development,On-site,12/2/2021,Facilitator 52,,,,Teacher,,,,Agree,,,Agree,,,8
a152E00000FEZgSQAX,District/Network 47,School 150,Professional Development,On-site,12/2/2021,Facilitator 52,,,,Teacher,,,,Strongly Agree,,,Strongly Agree,,,10
a152E00000FEZgSQAX,District/Network 47,School 150,Professional Development,On-site,12/2/2021,Facilitator 52,,,,Teacher,,,,Agree,,,Agree,,,10
a152E00000FEZgSQAX,District/Network 47,School 150,Professional Development,On-site,12/2/2021,Facilitator 52,,,,Teacher,,,,Strongly Agree,,,Agree,,,10
a152E00000FEZgSQAX,District/Network 47,School 150,Professional Development,On-site,12/2/2021,Facilitator 52,,,,Teacher,,,,Agree,,,Agree,,,10
a152E00000FEZgSQAX,District/Network 47,School 150,Professional Development,On-site,12/2/2021,Facilitator 52,,,,Teacher,,,,Agree,,,Agree,,,10
a152E00000FEZp0QAH,District/Network 57,School 165,Progress Monitoring,Virtual,12/2/2021,Facilitator 42,,,,Principal,Agree,Agree,Strongly Agree,,,,Strongly Agree,,,10
a152E00000FEZfzQAH,District/Network 2,School 167,Professional Development,Virtual,12/2/2021,Facilitator 8,,,,Instructional Coach,,,,Strongly Agree,,,Strongly Agree,,,10
a152E00000FEZfzQAH,District/Network 2,School 81,Professional Development,Virtual,12/2/2021,Facilitator 8,,,,Other,,,,Strongly Agree,,,Strongly Agree,,,10
a152E00000FEZg3QAH,District/Network 3,School 211,Professional Development,Virtual,12/2/2021,Facilitator 5,,,,Assistant Principal,,,,Agree,,,Agree,,,10
a152E00000FEZg3QAH,District/Network 3,School 211,Professional Development,Virtual,12/2/2021,Facilitator 5,,,,Assistant Principal,,,,Agree,,,Agree,,,7
a152E00000FEZg3QAH,District/Network 3,School 212,Professional Development,Virtual,12/2/2021,Facilitator 5,,,,Assistant Principal,,,,Strongly Agree,,,Strongly Agree,,,10
a152E00000FEZg3QAH,District/Network 3,School 212,Professional Development,Virtual,12/2/2021,Facilitator 5,,,,Assistant Principal,,,,Agree,,,Agree,,,8
a152E00000FEZg3QAH,District/Network 3,School 213,Professional Development,Virtual,12/2/2021,Facilitator 5,,,,Assistant Principal,,,,Agree,,,Agree,,,7
a152E00000FEZg3QAH,District/Network 3,School 215,Professional Development,Virtual,12/2/2021,Facilitator 5,,,,Assistant Principal,,,,Agree,,,Agree,,,9
a152E00000FEZg3QAH,District/Network 3,School 216,Professional Development,Virtual,12/2/2021,Facilitator 5,,,,Assistant Principal,,,,Agree,,,Agree,,,9
a152E00000FEZg3QAH,District/Network 3,School 217,Professional Development,Virtual,12/2/2021,Facilitator 5,,,,Assistant Principal,,,,Agree,,,Agree,,,7
a152E00000FEZg3QAH,District/Network 3,School 218,Professional Development,Virtual,12/2/2021,Facilitator 5,,,,Assistant Principal,,,,Strongly Agree,,,Strongly Agree,,,10
a152E00000FEZnTQAX,District/Network 72,,Professional Development,Virtual,12/2/2021,Facilitator 14,,,,Assistant Principal,,,,Agree,,,Agree,,,10
a152E00000FEZndQAH,District/Network 44,,Teacher Coaching,Virtual,12/2/2021,Facilitator 26,,,,Teacher Leader,,,,Strongly Agree,,,Strongly Agree,,Strongly Agree,
a152E00000FEZnTQAX,District/Network 72,,Professional Development,Virtual,12/2/2021,Facilitator 14,,,,Principal,,,,Somewhat Agree,,,Somewhat Agree,,,7
a152E00000FEZnTQAX,District/Network 72,,Professional Development,Virtual,12/2/2021,Facilitator 14,,,,Principal,,,,Somewhat Agree,,,Strongly Agree,,,10
a152E00000FEZgEQAX,District/Network 31,,Leader Coaching,Virtual,12/2/2021,Facilitator 5,,,,District Leader / CMO Leader,,,,Strongly Agree,,,Strongly Agree,,Strongly Agree,
a152E00000FEZfzQAH,District/Network 2,,Professional Development,Virtual,12/2/2021,Facilitator 8,,,,Instructional Coach,,,,Agree,,,Agree,,,6
a152E00000FEZgEQAX,District/Network 31,,Leader Coaching,Virtual,12/2/2021,Facilitator 5,,,,District Leader / CMO Leader,,,,Strongly Agree,,,Strongly Agree,,Strongly Agree,
a152E00000FEUFUQA5,District/Network 75,,Action Planning,Virtual,12/2/2021,Facilitator 25,Facilitator 73,,,Instructional Coach,Agree,Somewhat Agree,Agree,,,,Agree,,,
a152E00000FEUFUQA5,District/Network 75,,Action Planning,Virtual,12/2/2021,Facilitator 25,Facilitator 73,,,Principal,Agree,Agree,Agree,,,,Agree,,,
a152E00000FEUFUQA5,District/Network 75,,Action Planning,Virtual,12/2/2021,Facilitator 25,Facilitator 73,,,Instructional Coach,Strongly Agree,Somewhat Agree,Strongly Agree,,,,Strongly Agree,,,
a152E00000FEUFUQA5,District/Network 75,,Action Planning,Virtual,12/2/2021,Facilitator 25,Facilitator 73,,,Instructional Coach,Agree,Agree,Agree,,,,Agree,,,
a152E00000FEZnTQAX,District/Network 72,,Professional Development,Virtual,12/2/2021,Facilitator 14,,,,Assistant Principal,,,,Strongly Agree,,,Strongly Agree,,,10
a152E00000FEZnYQAX,District/Network 44,,Teacher Coaching,Virtual,12/2/2021,Facilitator 26,,,,Teacher Leader,,,,Agree,,,Agree,,Agree,
a152E00000FEZmVQAX,District/Network 55,,Teacher Coaching,Virtual,12/2/2021,Facilitator 17,,,,Teacher,,,,Strongly Agree,,,Strongly Agree,,Strongly Agree,
a152E00000FEZgTQAX,District/Network 2,School 2,Professional Development,Virtual,12/3/2021,Facilitator 2,,,,Instructional Coach,,,,Agree,,,Agree,,,9
a152E00000FEZgTQAX,District/Network 2,School 50,Professional Development,Virtual,12/3/2021,Facilitator 2,,,,Instructional Coach,,,,Neutral,,,Neutral,,,7
a152E00000FEZgTQAX,District/Network 2,School 71,Professional Development,Virtual,12/3/2021,Facilitator 2,,,,Instructional Coach,,,,Strongly Agree,,,Strongly Agree,,,10
a152E00000FEZgTQAX,District/Network 2,School 91,Professional Development,Virtual,12/3/2021,Facilitator 2,,,,Instructional Coach,,,,Agree,,,Agree,,,10
a152E00000FEXUiQAP,District/Network 43,School 117,Leader Coaching,On-site,12/3/2021,Facilitator 29,Facilitator 41,Facilitator 30,,Assistant Principal,,,,Strongly Agree,,,Strongly Agree,,Strongly Agree,
a152E00000FEXUiQAP,District/Network 43,School 117,Leader Coaching,On-site,12/3/2021,Facilitator 29,Facilitator 41,Facilitator 30,,Instructional Coach,,,,Somewhat Agree,,,Strongly Agree,,Strongly Agree,
a152E00000FEXUiQAP,District/Network 43,School 119,Leader Coaching,On-site,12/3/2021,Facilitator 29,Facilitator 41,Facilitator 30,,Instructional Coach,,,,Strongly Agree,,,Strongly Agree,,Strongly Agree,
a152E00000FEXUiQAP,District/Network 43,School 121,Leader Coaching,On-site,12/3/2021,Facilitator 29,Facilitator 41,Facilitator 30,,Teacher Leader,,,,Strongly Agree,,,Strongly Agree,,Strongly Agree,
a152E00000FEXUiQAP,District/Network 43,School 121,Leader Coaching,On-site,12/3/2021,Facilitator 29,Facilitator 41,Facilitator 30,,Instructional Coach,,,,Strongly Agree,,,Strongly Agree,,Strongly Agree,
a152E00000FEXUiQAP,District/Network 43,School 123,Leader Coaching,On-site,12/3/2021,Facilitator 29,Facilitator 41,Facilitator 30,,Instructional Coach,,,,Agree,,,Strongly Agree,,Agree,
a152E00000FEXUiQAP,District/Network 43,School 126,Leader Coaching,On-site,12/3/2021,Facilitator 29,Facilitator 41,Facilitator 30,,Instructional Coach,,,,Neutral,,,Neutral,,Neutral,
a152E00000FEZgTQAX,District/Network 2,School 138,Professional Development,Virtual,12/3/2021,Facilitator 2,,,,Instructional Coach,,,,Agree,,,Strongly Agree,,,9
a152E00000FEbwLQAT,District/Network 49,School 155,Professional Development,Virtual,12/3/2021,Facilitator 19,,,,Teacher,,,,Agree,,,Agree,,,8
a152E00000FEbwLQAT,District/Network 49,School 155,Professional Development,Virtual,12/3/2021,Facilitator 19,,,,Teacher,,,,Agree,,,Agree,,,8
a152E00000F4flKQAR,District/Network 60,School 178,Walkthrough and Debrief,On-site,12/3/2021,Facilitator 57,Facilitator 32,,,Principal,,,,,,Strongly Agree,Strongly Agree,,Strongly Agree,10
a152E00000F4fN5QAJ,District/Network 60,School 182,Walkthrough and Debrief,On-site,12/3/2021,Facilitator 57,Facilitator 32,,,Principal,,,,,,Agree,Strongly Agree,,Somewhat Agree,10
a152E00000FETlQQAX,District/Network 66,School 208,Action Planning,Virtual,12/3/2021,Facilitator 63,Facilitator 59,Facilitator 56,Facilitator 65,Principal,Agree,Strongly Agree,Agree,,,,Agree,,,
a152E00000FETlQQAX,District/Network 66,School 209,Action Planning,Virtual,12/3/2021,Facilitator 63,Facilitator 59,Facilitator 56,Facilitator 65,Principal,Agree,Agree,Strongly Agree,,,,Strongly Agree,,,
a152E00000FEZmzQAH,District/Network 42,School 116,Leader Coaching,Virtual,12/3/2021,Facilitator 17,Facilitator 19,,,Principal,,,,Agree,,,Agree,,Agree,
a152E00000FEZmzQAH,District/Network 42,School 116,Leader Coaching,Virtual,12/3/2021,Facilitator 17,Facilitator 19,,,Principal,,,,Agree,,,Agree,,Agree,
a152E00000FEZmzQAH,District/Network 42,School 120,Leader Coaching,Virtual,12/3/2021,Facilitator 17,Facilitator 19,,,District Leader / CMO Leader,,,,Agree,,,Strongly Agree,,Strongly Agree,
a152E00000FEZmzQAH,District/Network 42,School 120,Leader Coaching,Virtual,12/3/2021,Facilitator 17,Facilitator 19,,,Principal,,,,Agree,,,Agree,,Agree,
a152E00000FEZmzQAH,District/Network 42,School 120,Leader Coaching,Virtual,12/3/2021,Facilitator 17,Facilitator 19,,,Principal,,,,Agree,,,Agree,,Agree,
a152E00000FETlQQAX,District/Network 66,,Action Planning,Virtual,12/3/2021,Facilitator 63,Facilitator 59,Facilitator 56,Facilitator 65,Instructional Coach,Strongly Agree,Strongly Agree,Strongly Agree,,,,Strongly Agree,,,
a152E00000FEbwLQAT,District/Network 49,,Professional Development,Virtual,12/3/2021,Facilitator 19,,,,Teacher,,,,Strongly Agree,,,Strongly Agree,,,8
a152E00000FEkCyQAL,District/Network 26,School 59,Leader Coaching,Virtual,12/6/2021,Facilitator 23,,,,Assistant Principal,,,,Agree,,,Strongly Agree,,Agree,
a152E00000FEcLfQAL,District/Network 28,School 62,Leader Coaching,Virtual,12/6/2021,Facilitator 24,,,,Instructional Coach,,,,Strongly Agree,,,Strongly Agree,,Strongly Agree,
a152E00000FETupQAH,District/Network 35,School 90,Professional Development,Virtual,12/6/2021,Facilitator 28,Facilitator 35,,,Instructional Coach,,,,Strongly Agree,,,Strongly Agree,,,10
a152E00000FEcN0QAL,District/Network 45,School 153,Walkthrough and Debrief,On-site,12/6/2021,Facilitator 5,Facilitator 46,,,Other,,,,,,Strongly Agree,Strongly Agree,,Strongly Agree,10
a152E00000FEcN0QAL,District/Network 45,School 153,Walkthrough and Debrief,On-site,12/6/2021,Facilitator 5,Facilitator 46,,,District Leader / CMO Leader,,,,,,Agree,Strongly Agree,,Agree,10
a152E00000FEcN0QAL,District/Network 45,School 153,Walkthrough and Debrief,On-site,12/6/2021,Facilitator 5,Facilitator 46,,,Principal,,,,,,Strongly Agree,Strongly Agree,,Strongly Agree,5
a152E00000FEcN0QAL,District/Network 45,School 153,Walkthrough and Debrief,On-site,12/6/2021,Facilitator 5,Facilitator 46,,,Other,,,,,,Strongly Agree,Strongly Agree,,Strongly Agree,10
a152E00000FEcN0QAL,District/Network 45,School 153,Walkthrough and Debrief,On-site,12/6/2021,Facilitator 5,Facilitator 46,,,Other,,,,,,Strongly Agree,Strongly Agree,,Strongly Agree,10
a152E00000FEThWQAX,District/Network 59,School 171,Leader Coaching,Virtual,12/6/2021,Facilitator 35,,,,Principal,,,,Strongly Agree,,,Strongly Agree,,Strongly Agree,
a152E00000FEcbIQAT,District/Network 65,School 204,Action Planning,Virtual,12/6/2021,Facilitator 36,,,,Instructional Coach,Agree,Agree,Agree,,,,Agree,,,
a152E00000FEd78QAD,District/Network 12,School 18,Progress Monitoring,Virtual,12/6/2021,Facilitator 15,,,,Principal,Agree,Agree,Agree,,,,Strongly Agree,,,9
a152E00000FETwVQAX,District/Network 13,School 21,Progress Monitoring,Virtual,12/7/2021,Facilitator 28,,,,Principal,Strongly Agree,Strongly Agree,Strongly Agree,,,,Strongly Agree,,,10
a152E00000FETxPQAX,District/Network 20,School 38,Leader Coaching,Virtual,12/7/2021,Facilitator 28,,,,Teacher Leader,,,,Strongly Agree,,,Strongly Agree,,Strongly Agree,
a152E00000FETxPQAX,District/Network 20,School 39,Leader Coaching,Virtual,12/7/2021,Facilitator 28,,,,Teacher Leader,,,,Strongly Agree,,,Strongly Agree,,Strongly Agree,
a152E00000FEcbNQAT,District/Network 21,School 40,Professional Development,On-site,12/7/2021,Facilitator 36,,,,Teacher,,,,Strongly Agree,,,Strongly Agree,,,10
a152E00000FEcbNQAT,District/Network 21,School 40,Professional Development,On-site,12/7/2021,Facilitator 36,,,,Teacher,,,,Strongly Agree,,,Strongly Agree,,,10
a152E00000FEcbNQAT,District/Network 21,School 43,Professional Development,On-site,12/7/2021,Facilitator 36,,,,Teacher,,,,Agree,,,Agree,,,7
a152E00000FEcbNQAT,District/Network 21,School 43,Professional Development,On-site,12/7/2021,Facilitator 36,,,,Teacher,,,,Agree,,,Agree,,,9
a152E00000FEcN5QAL,District/Network 45,School 144,Walkthrough and Debrief,On-site,12/7/2021,Facilitator 5,Facilitator 46,,,District Leader / CMO Leader,,,,,,Strongly Agree,Agree,,Agree,10
a152E00000FEcN5QAL,District/Network 45,School 144,Walkthrough and Debrief,On-site,12/7/2021,Facilitator 5,Facilitator 46,,,District Leader / CMO Leader,,,,,,Strongly Agree,Agree,,Agree,10
a152E00000FEcN5QAL,District/Network 45,School 144,Walkthrough and Debrief,On-site,12/7/2021,Facilitator 5,Facilitator 46,,,Assistant Principal,,,,,,Strongly Agree,Strongly Agree,,Strongly Agree,10
a152E00000FEcN5QAL,District/Network 45,School 144,Walkthrough and Debrief,On-site,12/7/2021,Facilitator 5,Facilitator 46,,,Principal,,,,,,Strongly Agree,Agree,,Strongly Agree,10
a152E00000FEcN5QAL,District/Network 45,School 144,Walkthrough and Debrief,On-site,12/7/2021,Facilitator 5,Facilitator 46,,,Other,,,,,,Strongly Agree,Strongly Agree,,Strongly Agree,10
a152E00000FEU0gQAH,District/Network 59,School 171,Professional Development,Virtual,12/7/2021,Facilitator 28,,,,Teacher,,,,Strongly Agree,,,Agree,,,10
a152E00000FEU0gQAH,District/Network 59,School 171,Professional Development,Virtual,12/7/2021,Facilitator 28,,,,Teacher,,,,Strongly Agree,,,Strongly Agree,,,8
a152E00000FEU0gQAH,District/Network 59,School 171,Professional Development,Virtual,12/7/2021,Facilitator 28,,,,Teacher,,,,Neutral,,,Agree,,,7
a152E00000FEU0gQAH,District/Network 59,School 171,Professional Development,Virtual,12/7/2021,Facilitator 28,,,,Teacher Leader,,,,Strongly Agree,,,Strongly Agree,,,10
a152E00000FEU0gQAH,District/Network 59,School 171,Professional Development,Virtual,12/7/2021,Facilitator 28,,,,Teacher,,,,Strongly Agree,,,Strongly Agree,,,10
a152E00000FEU0gQAH,District/Network 59,School 171,Professional Development,Virtual,12/7/2021,Facilitator 28,,,,Principal,,,,Strongly Agree,,,Strongly Agree,,,10
a152E00000FEU0gQAH,District/Network 59,School 171,Professional Development,Virtual,12/7/2021,Facilitator 28,,,,Teacher,,,,Somewhat Agree,,,Agree,,,6
a152E00000FEU0gQAH,District/Network 59,School 171,Professional Development,Virtual,12/7/2021,Facilitator 28,,,,Teacher,,,,Somewhat Agree,,,Somewhat Agree,,,5
a152E00000FEU0gQAH,District/Network 59,School 171,Professional Development,Virtual,12/7/2021,Facilitator 28,,,,Teacher,,,,Strongly Agree,,,Agree,,,9
a152E00000FEi8CQAT,District/Network 60,School 180,Leader Coaching,Virtual,12/7/2021,Facilitator 34,Facilitator 38,,,Other,,,,Somewhat Agree,,,Somewhat Agree,,Somewhat Agree,
a152E00000FEcbNQAT,District/Network 21,School 195,Professional Development,On-site,12/7/2021,Facilitator 36,,,,Teacher,,,,Strongly Agree,,,Strongly Agree,,,10
a152E00000FEcbNQAT,District/Network 21,School 195,Professional Development,On-site,12/7/2021,Facilitator 36,,,,Teacher,,,,Strongly Agree,,,Strongly Agree,,,7
a152E00000FEcbNQAT,District/Network 21,School 195,Professional Development,On-site,12/7/2021,Facilitator 36,,,,Teacher,,,,Agree,,,Strongly Agree,,,5
a152E00000FEcbNQAT,District/Network 21,School 195,Professional Development,On-site,12/7/2021,Facilitator 36,,,,Teacher,,,,Agree,,,Agree,,,8
a152E00000FEZo2QAH,District/Network 63,School 196,Leader Coaching,Virtual,12/7/2021,Facilitator 62,Facilitator 61,,,District Leader / CMO Leader,,,,Strongly Agree,,,Strongly Agree,,Strongly Agree,
a152E00000FEZo2QAH,District/Network 63,School 196,Leader Coaching,Virtual,12/7/2021,Facilitator 62,Facilitator 61,,,Instructional Coach,,,,Strongly Agree,,,Strongly Agree,,Strongly Agree,
a152E00000FEZo2QAH,District/Network 63,School 197,Leader Coaching,Virtual,12/7/2021,Facilitator 62,Facilitator 61,,,District Leader / CMO Leader,,,,Strongly Agree,,,Strongly Agree,,Strongly Agree,
a152E00000FEZo2QAH,District/Network 63,School 198,Leader Coaching,Virtual,12/7/2021,Facilitator 62,Facilitator 61,,,District Leader / CMO Leader,,,,Strongly Agree,,,Strongly Agree,,Strongly Agree,
a152E00000FEZo2QAH,District/Network 63,School 201,Leader Coaching,Virtual,12/7/2021,Facilitator 62,Facilitator 61,,,District Leader / CMO Leader,,,,Strongly Agree,,,Strongly Agree,,Strongly Agree,
a152E00000FEZoxQAH,District/Network 42,School 116,Leader Coaching,On-site,12/7/2021,Facilitator 17,,,,Principal,,,,Agree,,,Strongly Agree,,Agree,
a152E00000FEZoxQAH,District/Network 42,School 116,Leader Coaching,On-site,12/7/2021,Facilitator 17,,,,Principal,,,,Strongly Agree,,,Strongly Agree,,Strongly Agree,
a152E00000FEZoxQAH,District/Network 42,School 120,Leader Coaching,On-site,12/7/2021,Facilitator 17,,,,Other,,,,Agree,,,Strongly Agree,,Agree,
a152E00000FEZoxQAH,District/Network 42,School 120,Leader Coaching,On-site,12/7/2021,Facilitator 17,,,,Other,,,,Agree,,,Agree,,Strongly Agree,
a152E00000FEZoxQAH,District/Network 42,School 120,Leader Coaching,On-site,12/7/2021,Facilitator 17,,,,Principal,,,,Agree,,,Somewhat Agree,,Agree,
